date,nav,n_pos
2023-09-19,87655.0915643009,14
2023-09-20,87384.5964603009,14
2023-09-21,86883.99889930093,14
2023-09-22,86563.32463930093,14
2023-09-25,86222.87595294381,15
2023-09-26,85612.63083894382,15
2023-09-27,85285.2083079438,15
2023-09-28,85790.96323594381,15
2023-10-09,86351.31041869863,17
2023-10-10,86348.81857069861,17
2023-10-11,85519.8243636986,17
2023-10-12,86226.4243376986,17
2023-10-13,87149.40894969861,17
2023-10-16,88221.43973858238,16
2023-10-17,88921.96660558238,16
2023-10-18,89696.02909558239,16
2023-10-19,87540.3852275824,16
2023-10-20,87266.25410258239,16
2023-10-23,86827.6120468876,15
2023-10-24,86933.37135488763,15
2023-10-25,87190.59558388761,15
2023-10-26,87727.94408988763,15
2023-10-27,87065.18320088762,15
2023-10-30,88472.9460383705,17
2023-10-31,88315.1414933705,17
2023-11-01,87963.07443337048,17
2023-11-02,87451.50907937047,17
2023-11-03,89027.5976193705,17
2023-11-06,92084.20725093926,15
2023-11-07,92776.88445993925,15
2023-11-08,92813.62000193926,15
2023-11-09,91383.23351593925,15
2023-11-10,91683.53046393926,15
2023-11-13,92990.8069289345,15
2023-11-14,94529.67589093451,15
2023-11-15,94779.09691093449,15
2023-11-16,94117.35681593452,15
2023-11-17,94254.8121189345,15
2023-11-20,94316.23985632096,17
2023-11-21,92714.17241832094,17
2023-11-22,91817.46168432095,17
2023-11-23,92025.06203932097,17
2023-11-24,89940.46959532096,17
2023-11-27,89726.54549321544,17
2023-11-28,90327.52419421545,17
2023-11-29,89560.40244321543,17
2023-11-30,90330.00911021543,17
2023-12-01,91092.13503121541,17
2023-12-04,91440.89722882977,14
2023-12-05,89806.18732782974,14
2023-12-06,89959.90149682979,14
2023-12-07,90607.66535982979,14
2023-12-08,91629.4175978298,14
2023-12-11,92878.012693861,16
2023-12-12,93568.11457386099,16
2023-12-13,92453.94614586102,16
2023-12-14,91718.123650861,16
2023-12-15,91878.913540861,16
2023-12-18,91576.19921713565,16
2023-12-19,91964.59709113569,16
2023-12-20,90027.0210471357,16
2023-12-21,90734.78799813568,16
2023-12-22,89374.92449713568,16
2023-12-25,88144.55327590689,14
2023-12-26,87104.6805929069,14
2023-12-27,87338.9371949069,14
2023-12-28,86058.56527090688,14
2023-12-29,88015.00105990686,14
2024-01-02,88736.38722750919,15
2024-01-03,88986.28847650919,15
2024-01-04,88393.08272050918,15
2024-01-05,87763.75715950917,15
2024-01-08,86157.14212261874,16
2024-01-09,85975.51769161875,16
2024-01-10,85390.06193161875,16
2024-01-11,86346.74771561874,16
2024-01-12,86488.41496161875,16
2024-01-15,87252.71167905975,14
2024-01-16,87969.38690305974,14
2024-01-17,86140.56480805975,14
2024-01-18,86048.01498205976,14
2024-01-19,84375.21640705974,14
2024-01-22,82229.14344445696,17
2024-01-23,83443.31365745697,17
2024-01-24,85023.05680645698,17
2024-01-25,86806.80038445699,17
2024-01-26,87658.36578245697,17
2024-01-29,88611.89272126892,18
2024-01-30,87746.11776026893,18
2024-01-31,88443.10536326893,18
2024-02-01,86917.28220326891,18
2024-02-02,87084.6026292689,18
2024-02-05,88111.45757463887,17
2024-02-06,87979.23516663884,17
2024-02-07,87292.32209463888,17
2024-02-08,87319.23670263884,17
2024-02-19,90647.5669928083,16
2024-02-20,90825.56448480827,16
2024-02-21,91069.08248280827,16
2024-02-22,93076.85366780826,16
2024-02-23,92577.92235080828,16
2024-02-26,90187.1759713519,15
2024-02-27,91023.0410933519,15
2024-02-28,90138.29204035191,15
2024-02-29,90798.9738253519,15
2024-03-01,90790.06213435192,15
2024-03-04,92824.47423421966,17
2024-03-05,93822.69843321966,17
2024-03-06,93329.99699521966,17
2024-03-07,94348.45376121966,17
2024-03-08,96285.06334821964,17
2024-03-11,95201.42524567172,15
2024-03-12,91191.75611767176,15
2024-03-13,91414.26154067174,15
2024-03-14,92257.40600967171,15
2024-03-15,93639.73933267173,15
2024-03-18,94844.43072778943,16
2024-03-19,94588.33585778944,16
2024-03-20,94671.68354478943,16
2024-03-21,94880.14467178941,16
2024-03-22,93126.79747378943,16
2024-03-25,92758.42319757419,16
2024-03-26,92430.83808357418,16
2024-03-27,91045.8384055742,16
2024-03-28,92980.4353365742,16
2024-03-29,94932.51671857419,16
2024-04-01,94650.35038106887,15
2024-04-02,95347.33837606886,15
2024-04-03,97085.74534506889,15
2024-04-08,96354.66033608987,16
2024-04-09,94912.54034808985,16
2024-04-10,96099.94385608987,16
2024-04-11,95955.90408208987,16
2024-04-12,96968.60277608986,16
2024-04-15,98827.35889600856,14
2024-04-16,95803.86197300858,14
2024-04-17,98003.86796600856,14
2024-04-18,97725.17117200857,14
2024-04-19,98455.81890700858,14
2024-04-22,95591.19391965258,15
2024-04-23,92064.61527265256,15
2024-04-24,93489.36163365256,15
2024-04-25,93776.96718465256,15
2024-04-26,95549.49920665256,15
2024-04-29,93571.44611746944,14
2024-04-30,93502.01144246946,14
2024-05-06,93430.52013398841,17
2024-05-07,93811.26825798846,17
2024-05-08,93475.55646098845,17
2024-05-09,95194.77941998842,17
2024-05-10,96549.30794198846,17
2024-05-13,97661.93978736439,17
2024-05-14,98053.67815636437,17
2024-05-15,96753.68521436436,17
2024-05-16,95421.86821336436,17
2024-05-17,96205.45024136438,17
2024-05-20,98820.8630940148,18
2024-05-21,98603.46046601482,18
2024-05-22,97791.71503601481,18
2024-05-23,97276.49858001478,18
2024-05-24,95813.01122501481,18
2024-05-27,98395.44881968964,17
2024-05-28,97879.37655368964,17
2024-05-29,98679.83395868963,17
2024-05-30,97202.29106668966,17
2024-05-31,96472.42365268964,17
2024-06-03,96724.80744276976,15
2024-06-04,98264.48743976976,15
2024-06-05,96294.07863176975,15
2024-06-06,97411.37030276975,15
2024-06-07,97511.34338476976,15
2024-06-11,95453.38184721324,15
2024-06-12,96733.31578221323,15
2024-06-13,96049.06180221325,15
2024-06-14,96519.83237421323,15
2024-06-17,96450.29338437469,16
2024-06-18,97698.6187623747,16
2024-06-19,97010.42946137469,16
2024-06-20,98083.81675037471,16
2024-06-21,98367.56449537471,16
2024-06-24,97451.11349245273,14
2024-06-25,96522.00061045274,14
2024-06-26,97699.29568845271,14
2024-06-27,96555.83957645274,14
2024-06-28,98917.44536445272,14
2024-07-01,100766.00249723608,14
2024-07-02,101127.7471342361,14
2024-07-03,100149.24883023609,14
2024-07-04,100436.72702623608,14
2024-07-05,99559.48030023609,14
2024-07-08,100992.97101279208,14
2024-07-09,103142.66171279209,14
2024-07-10,103964.73702679208,14
2024-07-11,105355.14868479208,14
2024-07-12,104858.46763079206,14
2024-07-15,104726.85585067583,16
2024-07-16,106643.53628767582,16
2024-07-17,103570.16825467584,16
2024-07-18,104359.93905767583,16
2024-07-19,103265.23320867583,16
2024-07-22,102531.90563400464,15
2024-07-23,102706.86391700462,15
2024-07-24,103474.20926100465,15
2024-07-25,101593.59624600464,15
2024-07-26,100898.76848400464,15
2024-07-29,100597.80399996263,15
2024-07-30,99798.83740196264,15
2024-07-31,98955.86179496262,15
2024-08-01,99713.87869496262,15
2024-08-02,98686.56784296261,15
2024-08-05,96347.0571843863,16
2024-08-06,95923.3767453863,16
2024-08-07,96180.6212673863,16
2024-08-08,95225.97111038631,16
2024-08-09,95082.47829338632,16
2024-08-12,94986.11740332187,17
2024-08-13,95648.26515832188,17
2024-08-14,95609.90078132186,17
2024-08-15,96732.39355032187,17
2024-08-16,96578.51411732187,17
2024-08-19,97239.44925561224,16
2024-08-20,96901.97813361223,16
2024-08-21,97245.95304961222,16
2024-08-22,97611.96142961222,16
2024-08-23,97683.32213161224,16
2024-08-26,97965.71686604756,15
2024-08-27,97885.81477804754,15
2024-08-28,97365.98381404755,15
2024-08-29,95844.64645604754,15
2024-08-30,95284.27101904755,15
2024-09-02,95427.92193321453,16
2024-09-03,95263.12358821453,16
2024-09-04,93939.53152321454,16
2024-09-05,93789.45966221453,16
2024-09-06,92729.85327621453,16
2024-09-09,91511.53906994183,18
2024-09-10,91351.69807794184,18
2024-09-11,90305.83944694181,18
2024-09-12,90001.37727294184,18
2024-09-13,89552.56119094184,18
2024-09-18,90361.09076673278,17
2024-09-19,90215.34496973276,17
2024-09-20,90291.07357373275,17
2024-09-23,90120.80438746582,16
2024-09-24,93773.4494064658,16
2024-09-25,94828.05616746582,16
2024-09-26,98742.91136646582,16
2024-09-27,102922.43025046581,16
2024-09-30,111184.43781938119,15
2024-10-08,120662.49485148703,15
2024-10-09,110279.01535448703,15
2024-10-10,109337.536382487,15
2024-10-11,109377.20973048703,15
2024-10-14,112406.78146008641,15
2024-10-15,108705.75880908643,15
2024-10-16,106442.07052908641,15
2024-10-17,105480.14660908643,15
2024-10-18,113593.81743508641,15
2024-10-21,116276.64205583846,17
2024-10-22,115913.76330183847,17
2024-10-23,115463.29322783847,17
2024-10-24,115237.44577983847,17
2024-10-25,116959.07690183845,17
2024-10-28,116291.25653717098,14
2024-10-29,115209.78876117097,14
2024-10-30,114627.23176117097,14
2024-10-31,117073.46464917097,14
2024-11-01,112814.98342817096,14
2024-11-04,116154.35030106218,14
2024-11-05,124119.52602306218,14
2024-11-06,125714.09586806218,14
2024-11-07,128590.97152106218,14
2024-11-08,128593.67183006219,14
2024-11-11,126585.42485770636,14
2024-11-12,123813.32441970635,14
2024-11-13,124612.15074570634,14
2024-11-14,118684.17625570636,14
2024-11-15,115217.77342570636,14
2024-11-18,109564.24444337472,15
2024-11-19,111296.77101437471,15
2024-11-20,113573.05265337467,15
2024-11-21,114682.56290237469,15
2024-11-22,111471.34356437469,15
2024-11-25,110383.99442933993,14
2024-11-26,107917.99973933995,14
2024-11-27,110799.34709433992,14
2024-11-28,109288.15217133994,14
2024-11-29,111947.03138233995,14
2024-12-02,114809.22705084765,14
2024-12-03,114277.92596084764,14
2024-12-04,111244.78979484766,14
2024-12-05,114460.32471584764,14
2024-12-06,115255.95248684763,14
2024-12-09,114024.4686219881,16
2024-12-10,114445.6335489881,16
2024-12-11,114186.02956698812,16
2024-12-12,114184.71849798813,16
2024-12-13,111117.23339698813,16
2024-12-16,109374.27037087987,14
2024-12-17,108945.21575787987,14
2024-12-18,109323.71928787987,14
2024-12-19,109003.78366687986,14
2024-12-20,109233.09177587983,14
2024-12-23,106965.69794466729,16
2024-12-24,107512.53975766728,16
2024-12-25,107880.13123166728,16
2024-12-26,111218.4841286673,16
2024-12-27,110531.58798166731,16
2024-12-30,109015.43171912874,15
2024-12-31,106143.57839512873,15
2025-01-02,101490.19458012874,15
2025-01-03,98673.70864212874,15
2025-01-06,97590.57382785312,15
2025-01-07,98908.7875608531,15
2025-01-08,99947.04844385313,15
2025-01-09,99166.61047085312,15
2025-01-10,97415.23099785314,15
2025-01-13,96845.85419862784,17
2025-01-14,98551.90381362787,17
2025-01-15,97769.23299962786,17
2025-01-16,98972.95589562785,17
2025-01-17,98559.28956562786,17
2025-01-20,96996.86900191574,16
2025-01-21,97013.78130991572,16
2025-01-22,95908.05122491573,16
2025-01-23,96185.35549391572,16
2025-01-24,96422.85801991573,16
2025-01-27,96736.04746064344,16
2025-02-05,95924.62757482585,16
2025-02-06,95064.56616282585,16
2025-02-07,95800.02264582585,16
2025-02-10,96829.61464581928,17
2025-02-11,96881.8201748193,17
2025-02-12,96470.5296428193,17
2025-02-13,95086.16748081929,17
2025-02-14,96331.40440681927,17
2025-02-17,96302.05904706656,18
2025-02-18,94752.16701706656,18
2025-02-19,95452.31745606656,18
2025-02-20,95136.36839006655,18
2025-02-21,97754.45221706656,18
2025-02-24,96993.42828699935,11
2025-02-25,97360.80353899935,11
2025-02-26,98625.88409099935,11
2025-02-27,98744.99412899934,11
2025-02-28,95664.97518299936,11
2025-03-03,95143.53229199431,17
2025-03-04,97042.82543799434,17
2025-03-05,98746.75472499433,17
2025-03-06,99305.06072999431,17
2025-03-07,98498.22243499433,17
2025-03-10,97347.56937420051,15
2025-03-11,97760.52083820051,15
2025-03-12,97425.81407020049,15
2025-03-13,96809.70721420049,15
2025-03-14,97815.6405082005,15
2025-03-17,97598.2529321914,15
2025-03-18,98298.71314819141,15
2025-03-19,97285.29673119143,15
2025-03-20,97427.36008819143,15
2025-03-21,96447.46452419143,15
2025-03-24,97695.19917936463,18
2025-03-25,97685.24687736464,18
2025-03-26,97646.48825636461,18
2025-03-27,97409.37494336463,18
2025-03-28,96691.29867236462,18
2025-03-31,96183.87472874178,18
2025-04-01,95665.54700774178,18
2025-04-02,95296.88786374178,18
2025-04-03,94417.37737874177,18
2025-04-07,87050.3794046644,17
2025-04-08,88569.65748666441,17
2025-04-09,88969.72872666441,17
2025-04-10,90042.76349766442,17
2025-04-11,90490.52180766441,17
2025-04-14,91668.72696414044,17
2025-04-15,92214.91241414042,17
2025-04-16,93427.54271114043,17
2025-04-17,93880.10927114045,17
2025-04-18,93026.40569314042,17
2025-04-21,92707.87238214925,16
2025-04-22,92273.49626814923,16
2025-04-23,91704.61196214928,16
2025-04-24,92310.37388614926,16
2025-04-25,91778.07842414925,16
2025-04-28,92456.92945107748,14
2025-04-29,91710.23390407748,14
2025-04-30,90788.12418107751,14
2025-05-06,90421.55842120612,17
2025-05-07,90593.43695120608,17
2025-05-08,91022.9864702061,17
2025-05-09,91202.6275492061,17
2025-05-12,91554.94411858806,17
2025-05-13,92112.89025358806,17
2025-05-14,93612.64863058805,17
2025-05-15,93190.88399758805,17
2025-05-16,93338.38839158807,17
2025-05-19,93300.00262396588,15
2025-05-20,93539.36327796591,15
2025-05-21,93941.7880219659,15
2025-05-22,93887.5510789659,15
2025-05-23,93107.6979989659,15
2025-05-26,92901.42663940146,15
2025-05-27,92282.71971040145,15
2025-05-28,92134.31400240146,15
2025-05-29,92227.99233240147,15
2025-05-30,92853.27568240147,15
2025-06-03,93460.339570218,18
2025-06-04,93549.46923521801,18
2025-06-05,92876.90689321801,18
2025-06-06,93081.30284621802,18
2025-06-09,93419.56634771294,17
2025-06-10,93503.8638637129,17
2025-06-11,93649.14924271293,17
2025-06-12,93607.94024171293,17
2025-06-13,93661.94258471295,17
2025-06-16,93945.29083821905,17
2025-06-17,93963.09491921905,17
2025-06-18,94653.14321621906,17
2025-06-19,94129.02148421906,17
2025-06-20,94108.43717521906,17
2025-06-23,94565.46291101864,17
2025-06-24,94920.49931401866,17
2025-06-25,96636.02232701864,17
2025-06-26,96385.44842301864,17
2025-06-27,94866.01819901862,17
2025-06-30,95106.2787425745,16
2025-07-01,95945.8059755745,16
2025-07-02,95743.3484105745,16
2025-07-03,96248.59938857451,16
2025-07-04,97095.66742157452,16
2025-07-07,97121.88059855989,18
2025-07-08,99215.96230155986,18
2025-07-09,98215.0237565599,18
2025-07-10,99138.85935955991,18
2025-07-11,98552.05883055988,18
2025-07-14,98248.81441544878,17
2025-07-15,98280.87433044874,17
2025-07-16,97818.20669244876,17
2025-07-17,99299.95852044874,17
2025-07-18,100204.11900244877,17
2025-07-21,100739.02681349572,16
2025-07-22,101424.22010649569,16
2025-07-23,102517.85936849569,16
2025-07-24,105718.29564449568,16
2025-07-25,105559.64004149569,16
2025-07-28,106726.2063300598,16
2025-07-29,108803.71780905977,16
2025-07-30,108781.11231905977,16
2025-07-31,106077.4609000598,16
2025-08-01,104374.54243805975,16
2025-08-04,103795.39618361004,17
2025-08-05,105292.02898461006,17
2025-08-06,105258.47821661002,17
2025-08-07,106113.03107761002,17
2025-08-08,106656.97822361003,17
2025-08-11,106813.10907342687,16
2025-08-12,107659.33850242686,16
2025-08-13,110270.26123942687,16
2025-08-14,109636.25558442686,16
2025-08-15,112213.33184742686,16
2025-08-18,112740.4325190915,15
2025-08-19,113305.87934409147,15
2025-08-20,114916.7648520915,15
2025-08-21,113081.81577409146,15
2025-08-22,115266.92177209149,15
2025-08-25,120192.60836725864,16
2025-08-26,118185.24437725863,16
2025-08-27,116556.9838882586,16
2025-08-28,120885.03088825863,16
2025-08-29,121961.54257425864,16
2025-09-01,123847.8005036095,15
2025-09-02,120208.1503126095,15
2025-09-03,118623.64496160953,15
2025-09-04,113953.39790560954,15
2025-09-05,117863.06601360952,15
2025-09-08,115902.81079185686,16
2025-09-09,114422.84772185683,16
2025-09-10,114790.41321385685,16
2025-09-11,119713.61085585687,16
2025-09-12,121392.89141285687,16
2025-09-15,121489.22047684439,15
2025-09-16,121126.08250184442,15
2025-09-17,121780.05681584441,15
2025-09-18,119155.3047058444,15
2025-09-19,119982.98584884444,15
2025-09-22,120340.15024949364,15
2025-09-23,120037.60298249364,15
2025-09-24,120573.96638849367,15
2025-09-25,122700.00150149364,15
2025-09-26,121134.39203149364,15
2025-09-29,123799.68080145575,14
2025-09-30,126212.08838045574,14
2025-10-09,130256.26947349965,16
2025-10-10,128129.17910649962,16
2025-10-13,128809.15781064761,14
2025-10-14,124418.25647464763,14
2025-10-15,126369.48791964761,14
2025-10-16,124434.01231464761,14
2025-10-17,119354.41504164763,14
2025-10-20,120377.93355847358,15
2025-10-21,123016.72042447358,15
2025-10-22,121335.8868684736,15
2025-10-23,121811.43701747355,15
2025-10-24,124352.08463447359,15
2025-10-27,128358.88224296452,13
2025-10-28,126349.9550899645,13
2025-10-29,131692.6677649645,13
2025-10-30,131197.5228279645,13
2025-10-31,126560.3013279645,13
2025-11-03,129481.31983019083,14
2025-11-04,127229.12105719087,14
2025-11-05,131439.71487819086,14
2025-11-06,134244.55396519083,14
2025-11-07,133382.50575619083,14
2025-11-10,133840.4011397463,13
2025-11-11,133350.8930507463,13
2025-11-12,132360.38104874626,13
2025-11-13,133797.26086274628,13
2025-11-14,131073.0620997463,13
2025-11-17,129741.52323527305,13
2025-11-18,126452.11885727303,13
2025-11-19,126666.31462627303,13
2025-11-20,125951.41590727305,13
2025-11-21,119349.86641327305,13
2025-11-24,119756.19534107258,14
2025-11-25,119701.6975310726,14
2025-11-26,118760.07079007258,14
2025-11-27,118708.0261810726,14
2025-11-28,119381.5229360726,14
2025-12-01,119648.74139999757,14
2025-12-02,119160.97942399756,14
2025-12-03,118824.21187799757,14
2025-12-04,117724.84483499757,14
2025-12-05,118961.95935499755,14
2025-12-08,118764.07830027722,18
2025-12-09,115080.42718827724,18
2025-12-10,116039.52461027722,18
2025-12-11,114789.61635727723,18
2025-12-12,115605.63001127722,18
2025-12-15,114813.44470221194,15
2025-12-16,114258.97149721195,15
2025-12-17,117355.48265021194,15
2025-12-18,116308.73748821196,15
2025-12-19,117304.86444621194,15
2025-12-22,119395.68432748377,16
2025-12-23,118764.59123848377,16
2025-12-24,119395.99825548379,16
2025-12-25,119665.52818748377,16
2025-12-26,123190.14679748379,16
2025-12-29,122467.3949624656,16
2025-12-30,124201.28838546558,16
2025-12-31,127333.7015744656,16
2026-01-05,130885.18343953448,16
2026-01-06,136397.2686965345,16
2026-01-07,137326.83417653452,16
2026-01-08,135412.2865265345,16
2026-01-09,138255.72669453453,16
2026-01-12,139328.26189119107,16
2026-01-13,138208.11421019107,16
2026-01-14,136774.94754719106,16
2026-01-15,136353.55262019104,16
2026-01-16,135845.04929819106,16
2026-01-19,136791.42603174865,15
2026-01-20,135072.82448074865,15
2026-01-21,135605.92508074865,15
2026-01-22,136752.06698474864,15
2026-01-23,139881.63558574865,15
2026-01-26,143387.0837837115,14
2026-01-27,143826.91801471153,14
2026-01-28,148703.86682171153,14
2026-01-29,150818.31859271153,14
2026-01-30,145135.97928571154,14
2026-02-02,136002.76847952275,15
2026-02-03,141786.25406452274,15
2026-02-04,143396.85585652274,15
2026-02-05,138678.9061435228,15
2026-02-06,138947.92743252276,15
2026-02-09,141057.19126124732,14
2026-02-10,141895.62809824734,14
2026-02-11,143956.54028024734,14
2026-02-12,147295.39465924734,14
2026-02-13,141256.57222824736,14
2026-02-24,146752.3241407638,14
2026-02-25,151505.29578976383,14
2026-02-26,152810.1958037638,14
2026-02-27,156061.13011576378,14
2026-03-02,163208.5329348769,13
2026-03-03,164567.7502388769,13
2026-03-04,163198.43185687688,13
2026-03-05,164244.7774828769,13
2026-03-06,165776.8580078769,13
2026-03-09,164857.69403925218,14
2026-03-10,165697.45643925224,14
2026-03-11,167227.7051562522,14
2026-03-12,169169.99321825226,14
2026-03-13,163527.8855752522,14
2026-03-16,160588.88291506088,14
2026-03-17,156017.85866006088,14
2026-03-18,159425.08821106085,14
2026-03-19,156654.4131160609,14
2026-03-20,153017.5414290609,14
2026-03-23,151394.7142004508,13
2026-03-24,155668.79733345078,13
2026-03-25,154044.08511345077,13
2026-03-26,150199.2874064508,13
2026-03-27,149694.11387745076,13
2026-03-30,147929.15976059917,13
2026-03-31,144105.62265859914,13
2026-04-01,147216.26854359914,13
2026-04-02,149369.85903259917,13
2026-04-03,149133.28228359917,13
2026-04-07,151299.1447467163,14
2026-04-08,149167.5108347163,14
2026-04-09,148705.58694071628,14
2026-04-10,146994.39596071627,14
2026-04-13,146102.51647826377,14
2026-04-14,145316.96891126377,14
2026-04-15,144526.5141962638,14
2026-04-16,143712.7860022638,14
2026-04-17,143063.0479402638,14
2026-04-20,145065.67767278355,14
2026-04-21,146525.53769178354,14
2026-04-22,147307.18739878354,14
2026-04-23,147138.00356378357,14
2026-04-24,144677.95712378356,14
2026-04-27,144763.37959437328,17
2026-04-28,145555.9994703733,17
2026-04-29,146018.30236437332,17
2026-04-30,144625.0763363733,17
2026-05-06,146489.89807357598,17
2026-05-07,143441.90391357598,17
2026-05-08,142678.32563457597,17
2026-05-11,143131.92378153038,14
2026-05-12,142775.46414953037,14
2026-05-13,147162.6787225304,14
2026-05-14,143625.97562453034,14
2026-05-15,143203.59059053037,14
2026-05-18,142428.7505671244,16
2026-05-19,146843.5840811244,16
2026-05-20,143142.72822712437,16
2026-05-21,139724.53777012439,16
2026-05-22,141839.07651912438,16
2026-05-25,143490.14645984335,18
2026-05-26,143382.16179984334,18
2026-05-27,140754.39680984337,18
2026-05-28,141184.13431584334,18
2026-05-29,139874.50790784336,18
2026-06-01,141889.59608393532,15
2026-06-02,141815.30517193532,15
2026-06-03,141705.1587989353,15
2026-06-04,141755.6652039353,15
2026-06-05,139638.4721539353,15
2026-06-08,138634.3309869042,15
2026-06-09,141936.67891890425,15
2026-06-10,140336.45053590427,15
2026-06-11,139753.52184990424,15
2026-06-12,139060.52769790424,15
2026-06-15,140178.48074811426,15
2026-06-16,139860.48491311425,15
2026-06-17,142052.40538711427,15
2026-06-18,139629.29128511428,15
2026-06-22,143281.35646444774,15
2026-06-23,143317.00770544773,15
2026-06-24,141927.8775284477,15
2026-06-25,144962.82349544772,15
2026-06-26,144590.9673524477,15
2026-06-29,145733.6658386648,19
2026-06-30,147307.92731566483,19
2026-07-01,149389.2488406648,19
2026-07-02,146473.66920766482,19
2026-07-03,144896.5238006648,19
2026-07-06,143800.21487257874,13
2026-07-07,141058.60983157877,13
2026-07-08,139240.89333257874,13
2026-07-09,144158.44999457878,13
2026-07-10,139334.67703357877,13
2026-07-13,134514.96246934004,16
2026-07-14,134958.98143234008,16
2026-07-15,133787.48500034006,16
2026-07-16,129403.50792234005,16
2026-07-17,126730.78121934005,16
2026-07-20,129583.32839079128,17
2026-07-21,129507.27269079126,17
2026-07-22,130503.21964579127,17
2026-07-23,131156.31785679125,17
2026-07-24,129262.73490879124,17
2026-07-27,128230.44981398348,17
2026-07-28,129599.8715769835,17
2026-07-29,129483.65354698348,17
2026-07-30,131953.25974298344,17
2026-07-31,130469.01942398348,17
2026-08-03,129581.53798234474,17
2026-08-04,126467.79260934476,17
2026-08-05,125627.16772234475,17
2026-08-06,126145.45740134476,17
2026-08-07,125957.91116034472,17
2026-08-10,127262.08651552528,17
2026-08-11,125152.27766052527,17
2026-08-12,125525.37903852528,17
2026-08-13,124680.61458152527,17
2026-08-14,125006.28845552525,17
2026-08-17,126236.61345284893,17
2026-08-18,126607.34380784896,17
2026-08-19,126117.50694884895,17
2026-08-20,125386.46730884898,17
2026-08-21,126319.98495884893,17
2026-08-24,126193.09098481333,16
2026-08-25,124692.98656281333,16
2026-08-26,125747.63893781335,16
